5.89,14.625,20.791,36.325
5.891,14.724,20.897,36.485
5.892,14.823,21.0,36.648
5.893,14.922,21.102,36.814
5.894,15.021,21.202,36.983
5.895,15.12,21.301,37.155
5.896,15.219,21.397,37.33
5.897,15.317,21.491,37.508
5.898,15.416,21.584,37.688
5.899,15.515,21.674,37.872
5.9,15.613,21.761,38.058
5.901,15.711,21.847,38.247
5.902,15.809,21.93,38.438
5.903,15.907,22.01,38.633
5.904,16.005,22.088,38.83
5.905,16.102,22.164,39.029
5.906,16.199,22.236,39.231
5.907,16.295,22.306,39.436
5.908,16.391,22.373,39.643
5.909,16.487,22.437,39.852
5.91,16.581,22.498,40.064
5.911,16.676,22.556,40.278
5.912,16.77,22.61,40.494
5.913,16.863,22.662,40.712
5.914,16.955,22.709,40.932
5.915,17.047,22.754,41.154
5.916,17.138,22.795,41.379
5.917,17.228,22.833,41.605
5.918,17.317,22.866,41.833
5.919,17.405,22.896,42.062
5.92,17.493,22.923,42.293
5.921,17.579,22.945,42.526
5.922,17.664,22.964,42.76
5.923,17.749,22.979,42.995
5.924,17.832,22.989,43.231
5.925,17.914,22.996,43.469
5.926,17.994,22.998,43.707
5.927,18.074,22.996,43.947
5.928,18.152,22.99,44.187
5.929,18.229,22.98,44.428
5.93,18.304,22.965,44.669
5.931,18.378,22.946,44.911
5.932,18.45,22.922,45.153
5.933,18.521,22.894,45.396
5.934,18.59,22.862,45.638
5.935,18.658,22.825,45.881
5.936,18.723,22.783,46.123
5.937,18.787,22.737,46.365
5.938,18.85,22.687,46.606
5.939,18.91,22.631,46.847
5.94,18.969,22.571,47.087
5.941,19.025,22.507,47.327
5.942,19.08,22.438,47.565
5.943,19.133,22.364,47.802
5.944,19.184,22.286,48.038
5.945,19.232,22.203,48.273
5.946,19.279,22.116,48.506
5.947,19.323,22.024,48.738
5.948,19.365,21.927,48.967
5.949,19.405,21.826,49.195
5.95,19.443,21.721,49.421
5.951,19.478,21.611,49.644
5.952,19.511,21.497,49.865
5.953,19.541,21.378,50.084
5.954,19.57,21.255,50.3
5.955,19.595,21.128,50.514
5.956,19.619,20.997,50.724
5.957,19.639,20.861,50.932
5.958,19.658,20.722,51.136
5.959,19.673,20.579,51.337
5.96,19.687,20.432,51.535
5.961,19.697,20.281,51.729
5.962,19.705,20.126,51.92
5.963,19.711,19.968,52.107
5.964,19.714,19.806,52.29
5.965,19.714,19.641,52.47
5.966,19.711,19.472,52.645
5.967,19.706,19.3,52.816
5.968,19.698,19.126,52.983
5.969,19.688,18.948,53.146
5.97,19.675,18.767,53.304
5.971,19.659,18.583,53.458
5.972,19.64,18.397,53.607
5.973,19.619,18.209,53.751
5.974,19.595,18.018,53.891
5.975,19.568,17.824,54.026
5.976,19.539,17.629,54.157
5.977,19.507,17.431,54.282
5.978,19.473,17.232,54.402
5.979,19.436,17.031,54.518
5.98,19.396,16.828,54.628
5.981,19.353,16.623,54.734
5.982,19.308,16.418,54.834
5.983,19.261,16.211,54.929
5.984,19.211,16.003,55.019
5.985,19.158,15.794,55.104
5.986,19.103,15.584,55.183
5.987,19.046,15.374,55.258
5.988,18.986,15.163,55.327
5.989,18.923,14.951,55.391
5.99,18.859,14.74,55.45
5.991,18.792,14.528,55.503
5.992,18.722,14.316,55.551
5.993,18.651,14.104,55.595
5.994,18.577,13.893,55.633
5.995,18.501,13.681,55.666
5.996,18.423,13.471,55.694
5.997,18.342,13.26,55.717
5.998,18.26,13.051,55.734
5.999,18.176,12.842,55.747
6.0,18.089,12.635,55.755
6.001,18.001,12.428,55.758
6.002,17.911,12.223,55.757
6.003,17.819,12.018,55.75
6.004,17.725,11.815,55.739
6.005,17.63,11.614,55.723
6.006,17.533,11.414,55.703
6.007,17.434,11.216,55.678
6.008,17.334,11.019,55.648
6.009,17.232,10.825,55.615
6.01,17.129,10.632,55.577
6.011,17.024,10.441,55.534
6.012,16.918,10.252,55.488
6.013,16.811,10.066,55.437
6.014,16.702,9.881,55.383
6.015,16.593,9.699,55.324
6.016,16.482,9.519,55.262
6.017,16.37,9.342,55.196
6.018,16.257,9.167,55.126
6.019,16.143,8.994,55.053
6.02,16.028,8.824,54.976
6.021,15.913,8.657,54.896
6.022,15.796,8.492,54.813
6.023,15.679,8.33,54.726
6.024,15.561,8.17,54.636
6.025,15.442,8.014,54.543
6.026,15.323,7.86,54.447
6.027,15.204,7.708,54.349
6.028,15.083,7.56,54.247
6.029,14.963,7.414,54.143
6.03,14.842,7.272,54.036
6.031,14.721,7.132,53.926
6.032,14.599,6.995,53.814
6.033,14.477,6.86,53.7
6.034,14.355,6.729,53.583
6.035,14.233,6.6,53.465
6.036,14.111,6.475,53.344
6.037,13.989,6.352,53.221
6.038,13.867,6.232,53.096
6.039,13.745,6.115,52.969
6.04,13.623,6.001,52.84
6.041,13.501,5.889,52.71
6.042,13.379,5.781,52.577
6.043,13.258,5.675,52.444
6.044,13.136,5.572,52.308
6.045,13.015,5.472,52.172
6.046,12.895,5.374,52.033
6.047,12.775,5.28,51.894
6.048,12.655,5.188,51.753
6.049,12.536,5.098,51.611
6.05,12.417,5.012,51.468
6.051,12.299,4.928,51.324
6.052,12.181,4.846,51.179
6.053,12.064,4.768,51.033
6.054,11.948,4.691,50.886
6.055,11.832,4.617,50.738
6.056,11.717,4.546,50.589
6.057,11.603,4.477,50.44
6.058,11.489,4.411,50.289
6.059,11.376,4.347,50.139
6.06,11.264,4.285,49.987
6.061,11.153,4.226,49.835
6.062,11.042,4.169,49.683
6.063,10.933,4.114,49.53
6.064,10.824,4.062,49.377
6.065,10.716,4.011,49.223
6.066,10.61,3.963,49.069
6.067,10.504,3.917,48.914
6.068,10.399,3.873,48.76
6.069,10.295,3.831,48.605
6.07,10.192,3.791,48.45
6.071,10.09,3.753,48.295
6.072,9.989,3.717,48.139
6.073,9.889,3.683,47.984
6.074,9.791,3.651,47.828
6.075,9.693,3.62,47.673
6.076,9.596,3.592,47.517
6.077,9.501,3.565,47.361
6.078,9.406,3.54,47.206
6.079,9.313,3.516,47.05
6.08,9.221,3.495,46.895
6.081,9.13,3.474,46.74
6.082,9.04,3.456,46.584
6.083,8.951,3.439,46.429
6.084,8.864,3.423,46.275
6.085,8.777,3.409,46.12
6.086,8.692,3.397,45.965
6.087,8.608,3.386,45.811
6.088,8.525,3.376,45.657
6.089,8.443,3.368,45.504
6.09,8.362,3.361,45.35
6.091,8.283,3.355,45.197
6.092,8.205,3.351,45.044
6.093,8.128,3.348,44.892
6.094,8.052,3.346,44.739
6.095,7.977,3.345,44.588
6.096,7.903,3.346,44.436
6.097,7.831,3.348,44.285
6.098,7.76,3.35,44.134
6.099,7.69,3.354,43.984
6.1,7.621,3.359,43.834
6.101,7.554,3.365,43.684
6.102,7.487,3.372,43.535
6.103,7.422,3.38,43.387
6.104,7.358,3.39,43.238
6.105,7.295,3.4,43.091
6.106,7.233,3.411,42.943
6.107,7.173,3.423,42.796
6.108,7.113,3.435,42.65
6.109,7.055,3.449,42.504
6.11,6.998,3.464,42.359
6.111,6.942,3.479,42.214
6.112,6.887,3.495,42.069
6.113,6.833,3.513,41.925
6.114,6.781,3.53,41.782
6.115,6.729,3.549,41.639
6.116,6.679,3.569,41.497
6.117,6.63,3.589,41.355
6.118,6.582,3.61,41.213
6.119,6.535,3.631,41.072
6.12,6.489,3.654,40.932
6.121,6.444,3.677,40.792
6.122,6.4,3.701,40.653
6.123,6.358,3.725,40.515
6.124,6.316,3.75,40.376
6.125,6.275,3.776,40.239
6.126,6.236,3.802,40.102
6.127,6.198,3.829,39.966
6.128,6.16,3.857,39.83
6.129,6.124,3.885,39.694
6.13,6.089,3.914,39.56
6.131,6.054,3.944,39.426
6.132,6.021,3.974,39.292
6.133,5.989,4.005,39.159
6.134,5.958,4.036,39.027
6.135,5.927,4.068,38.895
6.136,5.898,4.1,38.764
6.137,5.87,4.133,38.633
6.138,5.842,4.167,38.503
6.139,5.816,4.201,38.374
6.14,5.791,4.235,38.245
6.141,5.766,4.27,38.117
6.142,5.743,4.306,37.989
6.143,5.72,4.342,37.863
6.144,5.699,4.379,37.736
6.145,5.678,4.416,37.611
6.146,5.658,4.454,37.486
6.147,5.64,4.493,37.361
6.148,5.622,4.531,37.237
6.149,5.605,4.571,37.114
6.15,5.589,4.611,36.992
6.151,5.573,4.651,36.87
6.152,5.559,4.692,36.749
6.153,5.546,4.733,36.628
6.154,5.533,4.775,36.508
6.155,5.521,4.818,36.389
6.156,5.511,4.861,36.27
6.157,5.501,4.904,36.152
6.158,5.491,4.948,36.035
6.159,5.483,4.993,35.918
6.16,5.476,5.038,35.802
6.161,5.469,5.084,35.687
6.162,5.463,5.13,35.572
6.163,5.459,5.176,35.458
6.164,5.454,5.223,35.345
6.165,5.451,5.271,35.233
6.166,5.449,5.319,35.121
6.167,5.447,5.368,35.01
6.168,5.446,5.417,34.899
6.169,5.446,5.467,34.789
6.17,5.447,5.518,34.68
6.171,5.448,5.569,34.572
6.172,5.451,5.62,34.465
6.173,5.454,5.672,34.358
6.174,5.458,5.725,34.252
6.175,5.462,5.778,34.146
6.176,5.468,5.832,34.042
6.177,5.474,5.886,33.938
6.178,5.481,5.941,33.834
6.179,5.489,5.997,33.732
6.18,5.497,6.053,33.63
6.181,5.506,6.11,33.53
6.182,5.517,6.167,33.429
6.183,5.527,6.225,33.33
6.184,5.539,6.284,33.232
6.185,5.551,6.343,33.134
6.186,5.564,6.403,33.037
6.187,5.578,6.463,32.941
6.188,5.593,6.524,32.846
6.189,5.608,6.586,32.751
6.19,5.624,6.649,32.657
6.191,5.641,6.712,32.565
6.192,5.658,6.775,32.473
6.193,5.676,6.84,32.382
6.194,5.695,6.905,32.291
6.195,5.715,6.971,32.202
6.196,5.736,7.037,32.113
6.197,5.757,7.105,32.026
6.198,5.779,7.173,31.939
6.199,5.801,7.241,31.853
6.2,5.825,7.311,31.768
6.201,5.849,7.381,31.684
6.202,5.874,7.452,31.601
6.203,5.899,7.523,31.519
6.204,5.926,7.596,31.438
6.205,5.953,7.669,31.357
6.206,5.981,7.743,31.278
6.207,6.009,7.817,31.2
6.208,6.038,7.893,31.122
6.209,6.069,7.969,31.046
6.21,6.099,8.046,30.971
6.211,6.131,8.124,30.896
6.212,6.163,8.203,30.823
6.213,6.196,8.283,30.751
6.214,6.23,8.363,30.68
6.215,6.264,8.444,30.61
6.216,6.3,8.526,30.541
6.217,6.336,8.609,30.473
6.218,6.372,8.693,30.406
6.219,6.41,8.778,30.34
6.22,6.448,8.864,30.276
6.221,6.487,8.95,30.213
6.222,6.527,9.038,30.15
6.223,6.568,9.126,30.089
6.224,6.609,9.215,30.029
6.225,6.651,9.305,29.971
6.226,6.694,9.397,29.914
6.227,6.737,9.489,29.857
6.228,6.782,9.582,29.803
6.229,6.827,9.676,29.749
6.23,6.873,9.771,29.697
6.231,6.92,9.866,29.646
6.232,6.967,9.963,29.596
6.233,7.016,10.061,29.548
6.234,7.065,10.16,29.501
6.235,7.115,10.26,29.455
6.236,7.165,10.361,29.411
6.237,7.217,10.463,29.368
6.238,7.269,10.565,29.327
6.239,7.322,10.669,29.287
6.24,7.376,10.774,29.249
6.241,7.431,10.88,29.212
6.242,7.487,10.987,29.177
6.243,7.543,11.095,29.144
6.244,7.6,11.204,29.111
6.245,7.658,11.314,29.081
6.246,7.717,11.425,29.052
6.247,7.777,11.537,29.025
6.248,7.838,11.651,28.999
6.249,7.899,11.765,28.976
6.25,7.961,11.88,28.953
6.251,8.025,11.997,28.933
6.252,8.089,12.114,28.915
6.253,8.153,12.233,28.898
6.254,8.219,12.352,28.883
6.255,8.286,12.473,28.87
6.256,8.353,12.595,28.859
6.257,8.421,12.717,28.849
6.258,8.491,12.841,28.842
6.259,8.561,12.966,28.837
6.26,8.632,13.092,28.833
6.261,8.703,13.219,28.832
6.262,8.776,13.347,28.833
6.263,8.85,13.476,28.836
6.264,8.924,13.606,28.841
6.265,8.999,13.737,28.848
6.266,9.076,13.869,28.857
6.267,9.153,14.003,28.869
6.268,9.231,14.137,28.882
6.269,9.31,14.272,28.899
6.27,9.39,14.408,28.917
6.271,9.47,14.545,28.938
6.272,9.552,14.683,28.961
6.273,9.635,14.822,28.987
6.274,9.718,14.962,29.015
6.275,9.802,15.103,29.045
6.276,9.888,15.245,29.078
6.277,9.974,15.387,29.114
6.278,10.061,15.531,29.153
6.279,10.149,15.675,29.194
6.28,10.238,15.82,29.237
6.281,10.327,15.966,29.284
6.282,10.418,16.113,29.333
6.283,10.51,16.26,29.385
6.284,10.602,16.409,29.439
6.285,10.696,16.557,29.497
6.286,10.79,16.707,29.558
6.287,10.885,16.857,29.621
6.288,10.981,17.008,29.688
6.289,11.078,17.16,29.757
6.29,11.175,17.311,29.83
6.291,11.274,17.464,29.905
6.292,11.374,17.617,29.984
6.293,11.474,17.77,30.066
6.294,11.575,17.924,30.152
6.295,11.677,18.078,30.24
6.296,11.78,18.233,30.332
6.297,11.884,18.387,30.427
6.298,11.988,18.542,30.525
6.299,12.093,18.697,30.627
6.3,12.199,18.852,30.733
6.301,12.306,19.008,30.841
6.302,12.414,19.163,30.954
6.303,12.522,19.318,31.07
6.304,12.631,19.473,31.189
6.305,12.741,19.628,31.312
6.306,12.852,19.783,31.439
6.307,12.963,19.937,31.569
6.308,13.075,20.091,31.703
6.309,13.187,20.244,31.841
6.31,13.301,20.397,31.982
6.311,13.414,20.55,32.128
6.312,13.529,20.702,32.277
6.313,13.644,20.853,32.429
6.314,13.76,21.003,32.586
6.315,13.876,21.152,32.747
6.316,13.992,21.301,32.911
6.317,14.11,21.448,33.08
6.318,14.227,21.594,33.252
6.319,14.345,21.739,33.428
6.32,14.464,21.883,33.608
6.321,14.583,22.025,33.792
6.322,14.702,22.165,33.98
6.323,14.822,22.304,34.172
6.324,14.941,22.442,34.368
6.325,15.062,22.577,34.568
6.326,15.182,22.711,34.771
6.327,15.302,22.842,34.979
6.328,15.423,22.972,35.191
6.329,15.544,23.099,35.406
6.33,15.665,23.224,35.626
6.331,15.786,23.346,35.849
6.332,15.907,23.466,36.076
6.333,16.028,23.583,36.307
6.334,16.149,23.697,36.541
6.335,16.269,23.809,36.78
6.336,16.39,23.917,37.022
6.337,16.51,24.022,37.268
6.338,16.63,24.124,37.517
6.339,16.75,24.223,37.77
6.34,16.869,24.318,38.026
6.341,16.988,24.41,38.286
6.342,17.107,24.497,38.549
6.343,17.225,24.581,38.816
6.344,17.342,24.661,39.085
6.345,17.459,24.737,39.358
6.346,17.575,24.809,39.634
6.347,17.69,24.876,39.913
6.348,17.805,24.939,40.195
6.349,17.919,24.997,40.48
6.35,18.031,25.051,40.767
6.351,18.143,25.1,41.057
6.352,18.254,25.144,41.349
6.353,18.364,25.183,41.644
6.354,18.472,25.217,41.941
6.355,18.58,25.245,42.24
6.356,18.686,25.269,42.541
6.357,18.79,25.287,42.844
6.358,18.893,25.299,43.149
6.359,18.995,25.306,43.455
6.36,19.095,25.307,43.762
6.361,19.194,25.303,44.071
6.362,19.291,25.292,44.381
6.363,19.386,25.276,44.692
6.364,19.479,25.253,45.003
6.365,19.571,25.225,45.316
6.366,19.66,25.191,45.628
6.367,19.748,25.15,45.941
6.368,19.833,25.103,46.254
6.369,19.916,25.05,46.567
6.37,19.997,24.991,46.879
6.371,20.076,24.925,47.191
6.372,20.152,24.853,47.502
6.373,20.226,24.774,47.813
6.374,20.298,24.69,48.122
6.375,20.367,24.598,48.43
6.376,20.433,24.501,48.736
6.377,20.497,24.397,49.041
6.378,20.558,24.286,49.344
6.379,20.616,24.169,49.645
6.38,20.672,24.046,49.944
6.381,20.724,23.917,50.24
6.382,20.774,23.781,50.533
6.383,20.821,23.639,50.823
6.384,20.864,23.492,51.111
6.385,20.905,23.338,51.395
6.386,20.942,23.178,51.675
6.387,20.976,23.012,51.952
6.388,21.007,22.84,52.225
6.389,21.035,22.662,52.494
6.39,21.059,22.479,52.758
6.391,21.08,22.291,53.018
6.392,21.098,22.097,53.274
6.393,21.112,21.898,53.524
6.394,21.123,21.693,53.77
6.395,21.13,21.484,54.011
6.396,21.134,21.269,54.246
6.397,21.135,21.05,54.476
6.398,21.132,20.827,54.7
6.399,21.125,20.599,54.918
6.4,21.115,20.367,55.131
6.401,21.101,20.13,55.337
6.402,21.084,19.89,55.538
6.403,21.063,19.646,55.732
6.404,21.038,19.399,55.919
6.405,21.01,19.148,56.1
6.406,20.979,18.894,56.275
6.407,20.944,18.637,56.443
6.408,20.905,18.378,56.604
6.409,20.863,18.115,56.758
6.41,20.817,17.851,56.906
6.411,20.768,17.584,57.046
6.412,20.715,17.315,57.18
6.413,20.659,17.045,57.306
6.414,20.6,16.773,57.426
6.415,20.537,16.5,57.538
6.416,20.47,16.225,57.643
6.417,20.401,15.95,57.741
6.418,20.328,15.673,57.832
6.419,20.252,15.397,57.916
6.42,20.173,15.119,57.992
6.421,20.09,14.842,58.062
6.422,20.005,14.565,58.124
6.423,19.916,14.288,58.179
6.424,19.825,14.012,58.228
6.425,19.73,13.736,58.269
6.426,19.633,13.461,58.304
6.427,19.533,13.186,58.331
6.428,19.43,12.913,58.352
6.429,19.324,12.642,58.366
6.43,19.216,12.372,58.374
6.431,19.105,12.103,58.375
6.432,18.992,11.836,58.369
6.433,18.876,11.572,58.357
6.434,18.758,11.309,58.339
6.435,18.638,11.049,58.315
6.436,18.515,10.791,58.285
6.437,18.391,10.535,58.248
6.438,18.264,10.282,58.206
6.439,18.135,10.032,58.158
6.44,18.005,9.785,58.105
6.441,17.872,9.541,58.046
6.442,17.738,9.3,57.982
6.443,17.602,9.062,57.912
6.444,17.465,8.827,57.837
6.445,17.326,8.596,57.758
6.446,17.185,8.368,57.673
6.447,17.044,8.143,57.584
6.448,16.901,7.923,57.49
6.449,16.756,7.705,57.392
6.45,16.611,7.492,57.289
6.451,16.465,7.282,57.183
6.452,16.317,7.076,57.072
6.453,16.169,6.874,56.957
6.454,16.02,6.676,56.838
6.455,15.87,6.481,56.716
6.456,15.719,6.291,56.59
6.457,15.568,6.104,56.461
6.458,15.417,5.922,56.329
6.459,15.264,5.743,56.193
6.46,15.112,5.569,56.055
6.461,14.959,5.398,55.913
6.462,14.806,5.231,55.769
6.463,14.653,5.069,55.622
6.464,14.499,4.91,55.473
6.465,14.346,4.755,55.321
6.466,14.192,4.604,55.166
6.467,14.039,4.457,55.01
6.468,13.886,4.314,54.852
6.469,13.733,4.175,54.691
6.47,13.58,4.04,54.529
6.471,13.428,3.908,54.365
6.472,13.275,3.78,54.199
6.473,13.124,3.656,54.031
6.474,12.973,3.536,53.863
6.475,12.822,3.419,53.692
6.476,12.672,3.306,53.521
6.477,12.522,3.197,53.348
6.478,12.373,3.091,53.174
6.479,12.225,2.988,52.999
6.48,12.078,2.889,52.823
6.481,11.931,2.794,52.646
6.482,11.785,2.701,52.469
6.483,11.64,2.612,52.29
6.484,11.496,2.526,52.111
6.485,11.353,2.444,51.931
6.486,11.211,2.364,51.751
6.487,11.07,2.287,51.57
6.488,10.93,2.214,51.389
6.489,10.791,2.143,51.208
6.49,10.654,2.076,51.026
6.491,10.517,2.011,50.844
6.492,10.381,1.949,50.661
6.493,10.247,1.889,50.479
6.494,10.114,1.833,50.296
6.495,9.982,1.778,50.114
6.496,9.851,1.727,49.931
6.497,9.722,1.678,49.748
6.498,9.594,1.631,49.566
6.499,9.467,1.587,49.383
6.5,9.342,1.545,49.201
6.501,9.218,1.505,49.018
6.502,9.095,1.468,48.836
6.503,8.974,1.433,48.654
6.504,8.854,1.399,48.473
6.505,8.735,1.368,48.291
6.506,8.618,1.339,48.11
6.507,8.502,1.312,47.93
6.508,8.388,1.287,47.749
6.509,8.275,1.263,47.569
6.51,8.164,1.242,47.39
6.511,8.054,1.222,47.21
6.512,7.945,1.204,47.032
6.513,7.838,1.187,46.853
6.514,7.732,1.172,46.675
6.515,7.628,1.159,46.498
6.516,7.525,1.147,46.321
6.517,7.424,1.137,46.145
6.518,7.324,1.128,45.969
6.519,7.225,1.12,45.793
6.52,7.129,1.114,45.619
6.521,7.033,1.109,45.444
6.522,6.939,1.105,45.271
6.523,6.846,1.103,45.098
6.524,6.755,1.102,44.925
6.525,6.665,1.102,44.753
6.526,6.577,1.103,44.582
6.527,6.49,1.105,44.411
6.528,6.405,1.108,44.241
6.529,6.321,1.113,44.071
6.53,6.238,1.118,43.902
6.531,6.157,1.124,43.734
6.532,6.077,1.131,43.566
6.533,5.999,1.139,43.399
6.534,5.922,1.148,43.233
6.535,5.846,1.158,43.067
6.536,5.772,1.168,42.902
6.537,5.699,1.18,42.737
6.538,5.627,1.192,42.573
6.539,5.557,1.205,42.41
6.54,5.488,1.218,42.247
6.541,5.42,1.232,42.085
6.542,5.354,1.247,41.924
6.543,5.289,1.263,41.763
6.544,5.225,1.279,41.603
6.545,5.162,1.296,41.444
6.546,5.101,1.313,41.285
6.547,5.041,1.331,41.127
6.548,4.982,1.35,40.969
6.549,4.925,1.369,40.813
6.55,4.869,1.388,40.656
6.551,4.814,1.408,40.501
6.552,4.76,1.429,40.346
6.553,4.707,1.45,40.192
6.554,4.655,1.471,40.038
6.555,4.605,1.493,39.885
6.556,4.556,1.515,39.733
6.557,4.508,1.538,39.581
6.558,4.461,1.561,39.43
6.559,4.415,1.584,39.28
6.56,4.37,1.608,39.13
6.561,4.327,1.632,38.981
6.562,4.284,1.657,38.832
6.563,4.242,1.682,38.684
6.564,4.202,1.707,38.537
6.565,4.163,1.733,38.39
6.566,4.124,1.759,38.244
6.567,4.087,1.785,38.099
6.568,4.051,1.812,37.954
6.569,4.015,1.838,37.81
6.57,3.981,1.866,37.666
6.571,3.948,1.893,37.523
6.572,3.915,1.921,37.381
6.573,3.884,1.949,37.239
6.574,3.853,1.977,37.098
6.575,3.824,2.006,36.958
6.576,3.795,2.035,36.818
6.577,3.767,2.064,36.679
6.578,3.741,2.093,36.54
6.579,3.715,2.123,36.402
6.58,3.69,2.153,36.265
6.581,3.666,2.183,36.128
6.582,3.642,2.214,35.992
6.583,3.62,2.244,35.856
6.584,3.598,2.275,35.721
6.585,3.577,2.307,35.587
6.586,3.558,2.338,35.453
6.587,3.538,2.37,35.32
6.588,3.52,2.402,35.187
6.589,3.503,2.434,35.055
6.59,3.486,2.467,34.924
6.591,3.47,2.499,34.793
6.592,3.455,2.533,34.663
6.593,3.441,2.566,34.533
6.594,3.427,2.599,34.404
6.595,3.414,2.633,34.276
6.596,3.402,2.667,34.148
6.597,3.391,2.702,34.021
6.598,3.38,2.736,33.894
6.599,3.37,2.771,33.768
6.6,3.361,2.807,33.642
6.601,3.352,2.842,33.518
6.602,3.344,2.878,33.393
6.603,3.337,2.914,33.27
6.604,3.331,2.95,33.147
6.605,3.325,2.987,33.024
6.606,3.32,3.024,32.902
6.607,3.316,3.061,32.781
6.608,3.312,3.099,32.66
6.609,3.309,3.137,32.54
6.61,3.306,3.175,32.421
6.611,3.305,3.214,32.302
6.612,3.303,3.253,32.184
6.613,3.303,3.292,32.066
6.614,3.303,3.331,31.949
6.615,3.304,3.371,31.832
6.616,3.305,3.412,31.716
6.617,3.307,3.452,31.601
6.618,3.31,3.493,31.486
6.619,3.313,3.535,31.372
6.62,3.317,3.577,31.259
6.621,3.321,3.619,31.146
6.622,3.327,3.661,31.034
6.623,3.332,3.704,30.922
6.624,3.338,3.748,30.811
6.625,3.345,3.792,30.701
6.626,3.353,3.836,30.591
6.627,3.361,3.881,30.482
6.628,3.369,3.926,30.373
6.629,3.379,3.971,30.265
6.63,3.388,4.017,30.158
6.631,3.399,4.064,30.051
6.632,3.41,4.111,29.945
6.633,3.421,4.158,29.84
6.634,3.433,4.206,29.735
6.635,3.446,4.255,29.631
6.636,3.459,4.304,29.527
6.637,3.473,4.353,29.424
6.638,3.487,4.403,29.322
6.639,3.502,4.454,29.22
6.64,3.518,4.505,29.119
6.641,3.534,4.556,29.019
6.642,3.55,4.609,28.919
6.643,3.568,4.661,28.82
6.644,3.585,4.715,28.722
6.645,3.604,4.769,28.624
6.646,3.623,4.823,28.527
6.647,3.642,4.878,28.431
6.648,3.662,4.934,28.336
6.649,3.683,4.991,28.241
6.65,3.704,5.048,28.146
6.651,3.726,5.105,28.053
6.652,3.748,5.164,27.96
6.653,3.771,5.223,27.868
6.654,3.795,5.283,27.776
6.655,3.819,5.343,27.686
6.656,3.843,5.404,27.596
6.657,3.869,5.466,27.507
6.658,3.895,5.529,27.418
6.659,3.921,5.592,27.33
6.66,3.948,5.656,27.243
6.661,3.976,5.721,27.157
6.662,4.004,5.786,27.071
6.663,4.033,5.853,26.987
6.664,4.062,5.92,26.903
6.665,4.092,5.988,26.82
6.666,4.123,6.057,26.737
6.667,4.154,6.126,26.656
6.668,4.186,6.197,26.575
6.669,4.218,6.268,26.495
6.67,4.252,6.341,26.416
6.671,4.285,6.414,26.338
6.672,4.32,6.488,26.26
6.673,4.355,6.563,26.184
6.674,4.39,6.638,26.108
6.675,4.427,6.715,26.033
6.676,4.464,6.793,25.959
6.677,4.501,6.872,25.886
6.678,4.539,6.951,25.814
6.679,4.578,7.032,25.743
6.68,4.618,7.114,25.672
6.681,4.658,7.196,25.603
6.682,4.699,7.28,25.534
6.683,4.741,7.365,25.467
6.684,4.783,7.45,25.401
6.685,4.826,7.537,25.335
6.686,4.87,7.625,25.271
6.687,4.914,7.714,25.207
6.688,4.959,7.804,25.145
6.689,5.005,7.895,25.083
6.69,5.052,7.988,25.023
6.691,5.099,8.081,24.964
6.692,5.147,8.176,24.906
6.693,5.196,8.272,24.849
6.694,5.246,8.369,24.793
6.695,5.296,8.467,24.738
6.696,5.347,8.567,24.685
6.697,5.399,8.667,24.633
6.698,5.452,8.769,24.581
6.699,5.505,8.872,24.531
6.7,5.56,8.977,24.483
6.701,5.615,9.082,24.435
6.702,5.671,9.19,24.389
6.703,5.727,9.298,24.345
6.704,5.785,9.408,24.301
6.705,5.843,9.519,24.259
6.706,5.902,9.631,24.218
6.707,5.963,9.745,24.179
6.708,6.023,9.86,24.141
6.709,6.085,9.976,24.105
6.71,6.148,10.094,24.07
6.711,6.212,10.213,24.036
6.712,6.276,10.334,24.004
6.713,6.341,10.456,23.974
6.714,6.408,10.58,23.945
6.715,6.475,10.705,23.918
6.716,6.543,10.831,23.892
6.717,6.612,10.959,23.869
6.718,6.682,11.089,23.846
6.719,6.753,11.22,23.826
6.72,6.825,11.353,23.807
6.721,6.898,11.487,23.79
6.722,6.972,11.622,23.775
6.723,7.047,11.759,23.762
6.724,7.123,11.898,23.751
6.725,7.2,12.038,23.742
6.726,7.278,12.18,23.735
6.727,7.357,12.323,23.729
6.728,7.437,12.468,23.726
6.729,7.518,12.615,23.725
6.73,7.6,12.763,23.726
6.731,7.683,12.913,23.729
6.732,7.767,13.064,23.734
6.733,7.852,13.217,23.742
6.734,7.939,13.371,23.752
6.735,8.026,13.527,23.764
6.736,8.115,13.685,23.779
6.737,8.204,13.845,23.796
6.738,8.295,14.005,23.816
6.739,8.387,14.168,23.838
6.74,8.48,14.332,23.863
6.741,8.574,14.498,23.89
6.742,8.67,14.665,23.92
6.743,8.766,14.834,23.953
6.744,8.864,15.004,23.989
6.745,8.963,15.176,24.027
6.746,9.063,15.35,24.069
6.747,9.164,15.525,24.113
6.748,9.266,15.702,24.16
6.749,9.37,15.88,24.211
6.75,9.475,16.06,24.264
6.751,9.581,16.241,24.321
6.752,9.688,16.423,24.381
6.753,9.796,16.607,24.444
6.754,9.906,16.793,24.511
6.755,10.017,16.98,24.581
6.756,10.129,17.168,24.654
6.757,10.242,17.358,24.731
6.758,10.356,17.548,24.812
6.759,10.472,17.741,24.896
6.76,10.589,17.934,24.985
6.761,10.707,18.129,25.076
6.762,10.826,18.324,25.172
6.763,10.947,18.521,25.272
6.764,11.069,18.719,25.375
