0.186,0.409,1.038
0.187,0.411,1.039
0.188,0.413,1.039
0.189,0.415,1.04
0.19,0.417,1.04
0.191,0.419,1.04
0.192,0.421,1.041
0.193,0.424,1.041
0.194,0.426,1.042
0.195,0.428,1.042
0.196,0.43,1.043
0.197,0.432,1.043
0.198,0.434,1.043
0.199,0.436,1.044
0.2,0.438,1.044
0.201,0.44,1.045
0.202,0.443,1.045
0.203,0.445,1.046
0.204,0.447,1.046
0.205,0.449,1.047
0.206,0.451,1.047
0.207,0.453,1.047
0.208,0.455,1.048
0.209,0.457,1.048
0.21,0.459,1.049
0.211,0.461,1.049
0.212,0.463,1.05
0.213,0.465,1.05
0.214,0.468,1.051
0.215,0.47,1.051
0.216,0.472,1.052
0.217,0.474,1.052
0.218,0.476,1.053
0.219,0.478,1.053
0.22,0.48,1.054
0.221,0.482,1.054
0.222,0.484,1.054
0.223,0.486,1.055
0.224,0.488,1.055
0.225,0.49,1.056
0.226,0.492,1.056
0.227,0.494,1.057
0.228,0.497,1.057
0.229,0.499,1.058
0.23,0.501,1.058
0.231,0.503,1.059
0.232,0.505,1.059
0.233,0.507,1.06
0.234,0.509,1.06
0.235,0.511,1.061
0.236,0.513,1.061
0.237,0.515,1.062
0.238,0.517,1.062
0.239,0.519,1.063
0.24,0.521,1.064
0.241,0.523,1.064
0.242,0.525,1.065
0.243,0.527,1.065
0.244,0.529,1.066
0.245,0.531,1.066
0.246,0.533,1.067
0.247,0.535,1.067
0.248,0.537,1.068
0.249,0.539,1.068
0.25,0.541,1.069
0.251,0.543,1.069
0.252,0.545,1.07
0.253,0.548,1.07
0.254,0.55,1.071
0.255,0.552,1.072
0.256,0.554,1.072
0.257,0.556,1.073
0.258,0.558,1.073
0.259,0.56,1.074
0.26,0.562,1.074
0.261,0.564,1.075
0.262,0.566,1.075
0.263,0.568,1.076
0.264,0.57,1.077
0.265,0.572,1.077
0.266,0.574,1.078
0.267,0.576,1.078
0.268,0.578,1.079
0.269,0.58,1.08
0.27,0.582,1.08
0.271,0.584,1.081
0.272,0.586,1.081
0.273,0.588,1.082
0.274,0.59,1.082
0.275,0.592,1.083
0.276,0.594,1.084
0.277,0.596,1.084
0.278,0.598,1.085
0.279,0.6,1.085
0.28,0.601,1.086
0.281,0.603,1.087
0.282,0.605,1.087
0.283,0.607,1.088
0.284,0.609,1.088
0.285,0.611,1.089
0.286,0.613,1.09
0.287,0.615,1.09
0.288,0.617,1.091
0.289,0.619,1.091
0.29,0.621,1.092
0.291,0.623,1.093
0.292,0.625,1.093
0.293,0.627,1.094
0.294,0.629,1.095
0.295,0.631,1.095
0.296,0.633,1.096
0.297,0.635,1.097
0.298,0.637,1.097
0.299,0.639,1.098
0.3,0.641,1.098
0.301,0.643,1.099
0.302,0.645,1.1
0.303,0.646,1.1
0.304,0.648,1.101
0.305,0.65,1.102
0.306,0.652,1.102
0.307,0.654,1.103
0.308,0.656,1.104
0.309,0.658,1.104
0.31,0.66,1.105
0.311,0.662,1.106
0.312,0.664,1.106
0.313,0.666,1.107
0.314,0.668,1.108
0.315,0.67,1.108
0.316,0.671,1.109
0.317,0.673,1.11
0.318,0.675,1.11
0.319,0.677,1.111
0.32,0.679,1.112
0.321,0.681,1.112
0.322,0.683,1.113
0.323,0.685,1.114
0.324,0.687,1.114
0.325,0.689,1.115
0.326,0.691,1.116
0.327,0.692,1.116
0.328,0.694,1.117
0.329,0.696,1.118
0.33,0.698,1.119
0.331,0.7,1.119
0.332,0.702,1.12
0.333,0.704,1.121
0.334,0.706,1.121
0.335,0.707,1.122
0.336,0.709,1.123
0.337,0.711,1.123
0.338,0.713,1.124
0.339,0.715,1.125
0.34,0.717,1.126
0.341,0.719,1.126
0.342,0.721,1.127
0.343,0.722,1.128
0.344,0.724,1.128
0.345,0.726,1.129
0.346,0.728,1.13
0.347,0.73,1.131
0.348,0.732,1.131
0.349,0.733,1.132
0.35,0.735,1.133
0.351,0.737,1.134
0.352,0.739,1.134
0.353,0.741,1.135
0.354,0.743,1.136
0.355,0.745,1.137
0.356,0.746,1.137
0.357,0.748,1.138
0.358,0.75,1.139
0.359,0.752,1.14
0.36,0.754,1.14
0.361,0.755,1.141
0.362,0.757,1.142
0.363,0.759,1.143
0.364,0.761,1.143
0.365,0.763,1.144
0.366,0.765,1.145
0.367,0.766,1.146
0.368,0.768,1.146
0.369,0.77,1.147
0.37,0.772,1.148
0.371,0.774,1.149
0.372,0.775,1.149
0.373,0.777,1.15
0.374,0.779,1.151
0.375,0.781,1.152
0.376,0.783,1.153
0.377,0.784,1.153
0.378,0.786,1.154
0.379,0.788,1.155
0.38,0.79,1.156
0.381,0.791,1.157
0.382,0.793,1.157
0.383,0.795,1.158
0.384,0.797,1.159
0.385,0.799,1.16
0.386,0.8,1.16
0.387,0.802,1.161
0.388,0.804,1.162
0.389,0.806,1.163
0.39,0.807,1.164
0.391,0.809,1.165
0.392,0.811,1.165
0.393,0.813,1.166
0.394,0.814,1.167
0.395,0.816,1.168
0.396,0.818,1.169
0.397,0.82,1.169
0.398,0.821,1.17
0.399,0.823,1.171
0.4,0.825,1.172
0.401,0.826,1.173
0.402,0.828,1.174
0.403,0.83,1.174
0.404,0.832,1.175
0.405,0.833,1.176
0.406,0.835,1.177
0.407,0.837,1.178
0.408,0.839,1.179
0.409,0.84,1.179
0.41,0.842,1.18
0.411,0.844,1.181
0.412,0.845,1.182
0.413,0.847,1.183
0.414,0.849,1.184
0.415,0.85,1.184
0.416,0.852,1.185
0.417,0.854,1.186
0.418,0.856,1.187
0.419,0.857,1.188
0.42,0.859,1.189
0.421,0.861,1.19
0.422,0.862,1.19
0.423,0.864,1.191
0.424,0.866,1.192
0.425,0.867,1.193
0.426,0.869,1.194
0.427,0.871,1.195
0.428,0.872,1.196
0.429,0.874,1.197
0.43,0.876,1.197
0.431,0.877,1.198
0.432,0.879,1.199
0.433,0.881,1.2
0.434,0.882,1.201
0.435,0.884,1.202
0.436,0.886,1.203
0.437,0.887,1.204
0.438,0.889,1.204
0.439,0.89,1.205
0.44,0.892,1.206
0.441,0.894,1.207
0.442,0.895,1.208
0.443,0.897,1.209
0.444,0.899,1.21
0.445,0.9,1.211
0.446,0.902,1.212
0.447,0.903,1.213
0.448,0.905,1.213
0.449,0.907,1.214
0.45,0.908,1.215
0.451,0.91,1.216
0.452,0.912,1.217
0.453,0.913,1.218
0.454,0.915,1.219
0.455,0.916,1.22
0.456,0.918,1.221
0.457,0.92,1.222
0.458,0.921,1.223
0.459,0.923,1.223
0.46,0.924,1.224
0.461,0.926,1.225
0.462,0.927,1.226
0.463,0.929,1.227
0.464,0.931,1.228
0.465,0.932,1.229
0.466,0.934,1.23
0.467,0.935,1.231
0.468,0.937,1.232
0.469,0.938,1.233
0.47,0.94,1.234
0.471,0.942,1.235
0.472,0.943,1.236
0.473,0.945,1.237
0.474,0.946,1.237
0.475,0.948,1.238
0.476,0.949,1.239
0.477,0.951,1.24
0.478,0.952,1.241
0.479,0.954,1.242
0.48,0.955,1.243
0.481,0.957,1.244
0.482,0.958,1.245
0.483,0.96,1.246
0.484,0.961,1.247
0.485,0.963,1.248
0.486,0.964,1.249
0.487,0.966,1.25
0.488,0.968,1.251
0.489,0.969,1.252
0.49,0.971,1.253
0.491,0.972,1.254
0.492,0.974,1.255
0.493,0.975,1.256
0.494,0.976,1.257
0.495,0.978,1.258
0.496,0.979,1.259
0.497,0.981,1.26
0.498,0.982,1.261
0.499,0.984,1.262
0.5,0.985,1.263
0.501,0.987,1.264
0.502,0.988,1.265
0.503,0.99,1.266
0.504,0.991,1.267
0.505,0.993,1.268
0.506,0.994,1.269
0.507,0.996,1.27
0.508,0.997,1.271
0.509,0.998,1.272
0.51,1.0,1.273
0.511,1.001,1.274
0.512,1.003,1.275
0.513,1.004,1.276
0.514,1.006,1.277
0.515,1.007,1.278
0.516,1.009,1.279
0.517,1.01,1.28
0.518,1.011,1.281
0.519,1.013,1.282
0.52,1.014,1.283
0.521,1.016,1.284
0.522,1.017,1.285
0.523,1.018,1.286
0.524,1.02,1.287
0.525,1.021,1.288
0.526,1.023,1.289
0.527,1.024,1.29
0.528,1.025,1.291
0.529,1.027,1.292
0.53,1.028,1.293
0.531,1.03,1.294
0.532,1.031,1.295
0.533,1.032,1.296
0.534,1.034,1.297
0.535,1.035,1.298
0.536,1.036,1.299
0.537,1.038,1.3
0.538,1.039,1.301
0.539,1.041,1.302
0.54,1.042,1.303
0.541,1.043,1.304
0.542,1.045,1.305
0.543,1.046,1.306
0.544,1.047,1.307
0.545,1.049,1.308
0.546,1.05,1.309
0.547,1.051,1.31
0.548,1.053,1.312
0.549,1.054,1.313
0.55,1.055,1.314
0.551,1.057,1.315
0.552,1.058,1.316
0.553,1.059,1.317
0.554,1.061,1.318
0.555,1.062,1.319
0.556,1.063,1.32
0.557,1.064,1.321
0.558,1.066,1.322
0.559,1.067,1.323
0.56,1.068,1.324
0.561,1.07,1.325
0.562,1.071,1.326
0.563,1.072,1.327
0.564,1.073,1.329
0.565,1.075,1.33
0.566,1.076,1.331
0.567,1.077,1.332
0.568,1.079,1.333
0.569,1.08,1.334
0.57,1.081,1.335
0.571,1.082,1.336
0.572,1.084,1.337
0.573,1.085,1.338
0.574,1.086,1.339
0.575,1.087,1.34
0.576,1.089,1.342
0.577,1.09,1.343
0.578,1.091,1.344
0.579,1.092,1.345
0.58,1.093,1.346
0.581,1.095,1.347
0.582,1.096,1.348
0.583,1.097,1.349
0.584,1.098,1.35
0.585,1.1,1.351
0.586,1.101,1.352
0.587,1.102,1.354
0.588,1.103,1.355
0.589,1.104,1.356
0.59,1.106,1.357
0.591,1.107,1.358
0.592,1.108,1.359
0.593,1.109,1.36
0.594,1.11,1.361
0.595,1.111,1.362
0.596,1.113,1.364
0.597,1.114,1.365
0.598,1.115,1.366
0.599,1.116,1.367
0.6,1.117,1.368
0.601,1.118,1.369
0.602,1.12,1.37
0.603,1.121,1.371
0.604,1.122,1.372
0.605,1.123,1.374
0.606,1.124,1.375
0.607,1.125,1.376
0.608,1.127,1.377
0.609,1.128,1.378
0.61,1.129,1.379
0.611,1.13,1.38
0.612,1.131,1.381
0.613,1.132,1.383
0.614,1.133,1.384
0.615,1.134,1.385
0.616,1.135,1.386
0.617,1.137,1.387
0.618,1.138,1.388
0.619,1.139,1.389
0.62,1.14,1.391
0.621,1.141,1.392
0.622,1.142,1.393
0.623,1.143,1.394
0.624,1.144,1.395
0.625,1.145,1.396
0.626,1.146,1.397
0.627,1.147,1.399
0.628,1.148,1.4
0.629,1.15,1.401
0.63,1.151,1.402
0.631,1.152,1.403
0.632,1.153,1.404
0.633,1.154,1.405
0.634,1.155,1.407
0.635,1.156,1.408
0.636,1.157,1.409
0.637,1.158,1.41
0.638,1.159,1.411
0.639,1.16,1.412
0.64,1.161,1.414
0.641,1.162,1.415
0.642,1.163,1.416
0.643,1.164,1.417
0.644,1.165,1.418
0.645,1.166,1.419
0.646,1.167,1.421
0.647,1.168,1.422
0.648,1.169,1.423
0.649,1.17,1.424
0.65,1.171,1.425
0.651,1.172,1.426
0.652,1.173,1.428
0.653,1.174,1.429
0.654,1.175,1.43
0.655,1.176,1.431
0.656,1.177,1.432
0.657,1.178,1.433
0.658,1.179,1.435
0.659,1.18,1.436
0.66,1.181,1.437
0.661,1.182,1.438
0.662,1.183,1.439
0.663,1.184,1.441
0.664,1.184,1.442
0.665,1.185,1.443
0.666,1.186,1.444
0.667,1.187,1.445
0.668,1.188,1.446
0.669,1.189,1.448
0.67,1.19,1.449
0.671,1.191,1.45
0.672,1.192,1.451
0.673,1.193,1.452
0.674,1.194,1.454
0.675,1.195,1.455
0.676,1.195,1.456
0.677,1.196,1.457
0.678,1.197,1.458
0.679,1.198,1.46
0.68,1.199,1.461
0.681,1.2,1.462
0.682,1.201,1.463
0.683,1.202,1.464
0.684,1.202,1.466
0.685,1.203,1.467
0.686,1.204,1.468
0.687,1.205,1.469
0.688,1.206,1.47
0.689,1.207,1.472
0.69,1.208,1.473
0.691,1.208,1.474
0.692,1.209,1.475
0.693,1.21,1.476
0.694,1.211,1.478
0.695,1.212,1.479
0.696,1.212,1.48
0.697,1.213,1.481
0.698,1.214,1.483
0.699,1.215,1.484
0.7,1.216,1.485
0.701,1.217,1.486
0.702,1.217,1.487
0.703,1.218,1.489
0.704,1.219,1.49
0.705,1.22,1.491
0.706,1.22,1.492
0.707,1.221,1.493
0.708,1.222,1.495
0.709,1.223,1.496
0.71,1.224,1.497
0.711,1.224,1.498
0.712,1.225,1.5
0.713,1.226,1.501
0.714,1.227,1.502
0.715,1.227,1.503
0.716,1.228,1.504
0.717,1.229,1.506
0.718,1.229,1.507
0.719,1.23,1.508
0.72,1.231,1.509
0.721,1.232,1.511
0.722,1.232,1.512
0.723,1.233,1.513
0.724,1.234,1.514
0.725,1.234,1.516
0.726,1.235,1.517
0.727,1.236,1.518
0.728,1.237,1.519
0.729,1.237,1.521
0.73,1.238,1.522
0.731,1.239,1.523
0.732,1.239,1.524
0.733,1.24,1.525
0.734,1.241,1.527
0.735,1.241,1.528
0.736,1.242,1.529
0.737,1.243,1.53
0.738,1.243,1.532
0.739,1.244,1.533
0.74,1.245,1.534
0.741,1.245,1.535
0.742,1.246,1.537
0.743,1.246,1.538
0.744,1.247,1.539
0.745,1.248,1.54
0.746,1.248,1.542
0.747,1.249,1.543
0.748,1.25,1.544
0.749,1.25,1.545
0.75,1.251,1.547
0.751,1.251,1.548
0.752,1.252,1.549
0.753,1.253,1.55
0.754,1.253,1.552
0.755,1.254,1.553
0.756,1.254,1.554
0.757,1.255,1.555
0.758,1.256,1.557
0.759,1.256,1.558
0.76,1.257,1.559
0.761,1.257,1.56
0.762,1.258,1.562
0.763,1.258,1.563
0.764,1.259,1.564
0.765,1.259,1.565
0.766,1.26,1.567
0.767,1.26,1.568
0.768,1.261,1.569
0.769,1.262,1.571
0.77,1.262,1.572
0.771,1.263,1.573
0.772,1.263,1.574
0.773,1.264,1.576
0.774,1.264,1.577
0.775,1.265,1.578
0.776,1.265,1.579
0.777,1.266,1.581
0.778,1.266,1.582
0.779,1.267,1.583
0.78,1.267,1.584
0.781,1.268,1.586
0.782,1.268,1.587
0.783,1.268,1.588
0.784,1.269,1.589
0.785,1.269,1.591
0.786,1.27,1.592
0.787,1.27,1.593
0.788,1.271,1.595
0.789,1.271,1.596
0.79,1.272,1.597
0.791,1.272,1.598
0.792,1.273,1.6
0.793,1.273,1.601
0.794,1.273,1.602
0.795,1.274,1.603
0.796,1.274,1.605
0.797,1.275,1.606
0.798,1.275,1.607
0.799,1.275,1.609
0.8,1.276,1.61
0.801,1.276,1.611
0.802,1.277,1.612
0.803,1.277,1.614
0.804,1.277,1.615
0.805,1.278,1.616
0.806,1.278,1.618
0.807,1.278,1.619
0.808,1.279,1.62
0.809,1.279,1.621
0.81,1.28,1.623
0.811,1.28,1.624
0.812,1.28,1.625
0.813,1.281,1.626
0.814,1.281,1.628
0.815,1.281,1.629
0.816,1.282,1.63
0.817,1.282,1.632
0.818,1.282,1.633
0.819,1.283,1.634
0.82,1.283,1.635
0.821,1.283,1.637
0.822,1.283,1.638
0.823,1.284,1.639
0.824,1.284,1.641
0.825,1.284,1.642
0.826,1.285,1.643
0.827,1.285,1.644
0.828,1.285,1.646
0.829,1.285,1.647
0.83,1.286,1.648
0.831,1.286,1.65
0.832,1.286,1.651
0.833,1.287,1.652
0.834,1.287,1.653
0.835,1.287,1.655
0.836,1.287,1.656
0.837,1.288,1.657
0.838,1.288,1.659
0.839,1.288,1.66
0.84,1.288,1.661
0.841,1.288,1.662
0.842,1.289,1.664
0.843,1.289,1.665
0.844,1.289,1.666
0.845,1.289,1.668
0.846,1.289,1.669
0.847,1.29,1.67
0.848,1.29,1.671
0.849,1.29,1.673
0.85,1.29,1.674
0.851,1.29,1.675
0.852,1.291,1.677
0.853,1.291,1.678
0.854,1.291,1.679
0.855,1.291,1.68
0.856,1.291,1.682
0.857,1.291,1.683
0.858,1.291,1.684
0.859,1.292,1.686
0.86,1.292,1.687
0.861,1.292,1.688
0.862,1.292,1.69
0.863,1.292,1.691
0.864,1.292,1.692
0.865,1.292,1.693
0.866,1.292,1.695
0.867,1.293,1.696
0.868,1.293,1.697
0.869,1.293,1.699
0.87,1.293,1.7
0.871,1.293,1.701
0.872,1.293,1.702
0.873,1.293,1.704
0.874,1.293,1.705
0.875,1.293,1.706
0.876,1.293,1.708
0.877,1.293,1.709
0.878,1.293,1.71
0.879,1.294,1.712
0.88,1.294,1.713
0.881,1.294,1.714
0.882,1.294,1.715
0.883,1.294,1.717
0.884,1.294,1.718
0.885,1.294,1.719
0.886,1.294,1.721
0.887,1.294,1.722
0.888,1.294,1.723
0.889,1.294,1.724
0.89,1.294,1.726
0.891,1.294,1.727
0.892,1.294,1.728
0.893,1.294,1.73
0.894,1.294,1.731
0.895,1.294,1.732
0.896,1.294,1.734
0.897,1.294,1.735
0.898,1.294,1.736
0.899,1.294,1.737
0.9,1.294,1.739
0.901,1.294,1.74
0.902,1.293,1.741
0.903,1.293,1.743
0.904,1.293,1.744
0.905,1.293,1.745
0.906,1.293,1.746
0.907,1.293,1.748
0.908,1.293,1.749
0.909,1.293,1.75
0.91,1.293,1.752
0.911,1.293,1.753
0.912,1.293,1.754
0.913,1.293,1.755
0.914,1.292,1.757
0.915,1.292,1.758
0.916,1.292,1.759
0.917,1.292,1.761
0.918,1.292,1.762
0.919,1.292,1.763
0.92,1.292,1.765
0.921,1.292,1.766
0.922,1.291,1.767
0.923,1.291,1.768
0.924,1.291,1.77
0.925,1.291,1.771
0.926,1.291,1.772
0.927,1.291,1.774
0.928,1.29,1.775
0.929,1.29,1.776
0.93,1.29,1.777
0.931,1.29,1.779
0.932,1.29,1.78
0.933,1.29,1.781
0.934,1.289,1.783
0.935,1.289,1.784
0.936,1.289,1.785
0.937,1.289,1.786
0.938,1.289,1.788
0.939,1.288,1.789
0.94,1.288,1.79
0.941,1.288,1.792
0.942,1.288,1.793
0.943,1.287,1.794
0.944,1.287,1.795
0.945,1.287,1.797
0.946,1.287,1.798
0.947,1.286,1.799
0.948,1.286,1.801
0.949,1.286,1.802
0.95,1.286,1.803
0.951,1.285,1.804
0.952,1.285,1.806
0.953,1.285,1.807
0.954,1.284,1.808
0.955,1.284,1.81
0.956,1.284,1.811
0.957,1.284,1.812
0.958,1.283,1.813
0.959,1.283,1.815
0.96,1.283,1.816
0.961,1.282,1.817
0.962,1.282,1.819
0.963,1.282,1.82
0.964,1.281,1.821
0.965,1.281,1.822
0.966,1.281,1.824
0.967,1.28,1.825
0.968,1.28,1.826
0.969,1.279,1.828
0.97,1.279,1.829
0.971,1.279,1.83
0.972,1.278,1.831
0.973,1.278,1.833
0.974,1.278,1.834
0.975,1.277,1.835
0.976,1.277,1.837
0.977,1.276,1.838
0.978,1.276,1.839
0.979,1.276,1.84
0.98,1.275,1.842
0.981,1.275,1.843
0.982,1.274,1.844
0.983,1.274,1.845
0.984,1.273,1.847
0.985,1.273,1.848
0.986,1.273,1.849
0.987,1.272,1.851
0.988,1.272,1.852
0.989,1.271,1.853
0.99,1.271,1.854
0.991,1.27,1.856
0.992,1.27,1.857
0.993,1.269,1.858
0.994,1.269,1.859
0.995,1.268,1.861
0.996,1.268,1.862
0.997,1.267,1.863
0.998,1.267,1.865
0.999,1.266,1.866
1.0,1.266,1.867
1.001,1.265,1.868
1.002,1.265,1.87
1.003,1.264,1.871
1.004,1.264,1.872
1.005,1.263,1.873
1.006,1.263,1.875
1.007,1.262,1.876
1.008,1.262,1.877
1.009,1.261,1.878
1.01,1.261,1.88
1.011,1.26,1.881
1.012,1.259,1.882
1.013,1.259,1.883
1.014,1.258,1.885
1.015,1.258,1.886
1.016,1.257,1.887
1.017,1.257,1.888
1.018,1.256,1.89
1.019,1.255,1.891
1.02,1.255,1.892
1.021,1.254,1.894
1.022,1.254,1.895
1.023,1.253,1.896
1.024,1.252,1.897
1.025,1.252,1.899
1.026,1.251,1.9
1.027,1.25,1.901
1.028,1.25,1.902
1.029,1.249,1.904
1.03,1.248,1.905
1.031,1.248,1.906
1.032,1.247,1.907
1.033,1.246,1.909
1.034,1.246,1.91
1.035,1.245,1.911
1.036,1.244,1.912
1.037,1.244,1.913
1.038,1.243,1.915
1.039,1.242,1.916
1.04,1.242,1.917
1.041,1.241,1.918
1.042,1.24,1.92
1.043,1.24,1.921
1.044,1.239,1.922
1.045,1.238,1.923
1.046,1.237,1.925
1.047,1.237,1.926
1.048,1.236,1.927
1.049,1.235,1.928
1.05,1.234,1.93
1.051,1.234,1.931
1.052,1.233,1.932
1.053,1.232,1.933
1.054,1.231,1.935
1.055,1.231,1.936
1.056,1.23,1.937
1.057,1.229,1.938
1.058,1.228,1.939
1.059,1.228,1.941
1.06,1.227,1.942
1.061,1.226,1.943
1.062,1.225,1.944
1.063,1.224,1.946
1.064,1.224,1.947
1.065,1.223,1.948
1.066,1.222,1.949
1.067,1.221,1.95
1.068,1.22,1.952
1.069,1.219,1.953
1.07,1.219,1.954
1.071,1.218,1.955
1.072,1.217,1.957
1.073,1.216,1.958
1.074,1.215,1.959
1.075,1.214,1.96
1.076,1.213,1.961
1.077,1.213,1.963
1.078,1.212,1.964
1.079,1.211,1.965
1.08,1.21,1.966
1.081,1.209,1.967
1.082,1.208,1.969
1.083,1.207,1.97
1.084,1.206,1.971
1.085,1.205,1.972
1.086,1.204,1.974
1.087,1.204,1.975
1.088,1.203,1.976
1.089,1.202,1.977
1.09,1.201,1.978
1.091,1.2,1.98
1.092,1.199,1.981
1.093,1.198,1.982
1.094,1.197,1.983
1.095,1.196,1.984
1.096,1.195,1.986
1.097,1.194,1.987
1.098,1.193,1.988
1.099,1.192,1.989
1.1,1.191,1.99
1.101,1.19,1.991
1.102,1.189,1.993
1.103,1.188,1.994
1.104,1.187,1.995
1.105,1.186,1.996
1.106,1.185,1.997
1.107,1.184,1.999
1.108,1.183,2.0
1.109,1.182,2.001
1.11,1.181,2.002
1.111,1.18,2.003
1.112,1.179,2.005
1.113,1.178,2.006
1.114,1.177,2.007
1.115,1.176,2.008
1.116,1.175,2.009
1.117,1.174,2.01
1.118,1.173,2.012
1.119,1.172,2.013
1.12,1.171,2.014
1.121,1.17,2.015
1.122,1.168,2.016
1.123,1.167,2.017
1.124,1.166,2.019
1.125,1.165,2.02
1.126,1.164,2.021
1.127,1.163,2.022
1.128,1.162,2.023
1.129,1.161,2.024
1.13,1.16,2.026
1.131,1.158,2.027
1.132,1.157,2.028
1.133,1.156,2.029
1.134,1.155,2.03
1.135,1.154,2.031
1.136,1.153,2.033
1.137,1.152,2.034
1.138,1.15,2.035
1.139,1.149,2.036
1.14,1.148,2.037
1.141,1.147,2.038
1.142,1.146,2.039
1.143,1.145,2.041
1.144,1.143,2.042
1.145,1.142,2.043
1.146,1.141,2.044
1.147,1.14,2.045
1.148,1.139,2.046
1.149,1.137,2.047
1.15,1.136,2.049
1.151,1.135,2.05
1.152,1.134,2.051
1.153,1.133,2.052
1.154,1.131,2.053
1.155,1.13,2.054
1.156,1.129,2.055
1.157,1.128,2.056
1.158,1.126,2.058
1.159,1.125,2.059
1.16,1.124,2.06
1.161,1.123,2.061
1.162,1.121,2.062
1.163,1.12,2.063
1.164,1.119,2.064
1.165,1.118,2.065
